year,SeedType,Upset,Region,GameCity,GameState,TopSeed,TopScore,TopGames,TopFG,TopFGA,TopFGPer,Top3P,Top3PA,Top3Per,Top2P,Top2PA,Top2Per,TopPTs,TopOppPTS,TopAST,TopORB,TopDRB,TopPoss,TopTSPer,TopEFGPer,TopTOV,TopTOPer,TopFT,TopFTA,TopFTR,TopORTG,TopDRTG,TopSOS,BotSeed,BotScore,BotGames,BotFG,BotFGA,BotFGPer,Bot3P,Bot3PA,Bot3Per,Bot2P,Bot2PA,Bot2Per,BotPTs,BotOppPTS,BotAST,BotORB,BotDRB,BotPoss,BotTSPer,BotEFGPer,BotTOV,BotTOPer,BotFT,BotFTA,BotFTR,BotORTG,BotDRTG,BotSOS
2016,ThreeFourteen,0,Two,at Providence, RI,Miami (FL),79,35,907,1895,0.479,241,643,0.375,666,1252,0.479,2633,2359,438,330,877,2586.8,0.58912238,0.542216359,383,0.148059378,578,772,0.407387863,1.017859904,0.911937529,10.69,Buffalo,72,35,915,2096,0.437,263,776,0.339,652,1320,0.437,2709,2634,441,425,938,2917.8,0.546724898,0.499284351,475,0.162793886,616,867,0.413645038,0.928439235,0.902734937,0.9
2016,ThreeFourteen,0,Three,at Denver, CO,Utah,80,36,977,2000,0.489,273,746,0.366,704,1254,0.489,2778,2502,557,347,988,2756.6,0.594565441,0.55675,451,0.163607342,551,764,0.382,1.007763187,0.907639846,8.79,Fresno State,69,35,926,2126,0.436,219,638,0.343,707,1488,0.436,2630,2475,466,409,884,2826,0.530199177,0.487064911,378,0.133757962,559,805,0.378645343,0.93064402,0.875796178,2.24
2016,ThreeFourteen,0,Four,at Oklahoma City, OK,Texas A&M;,92,37,991,2208,0.449,281,824,0.341,710,1384,0.449,2828,2458,612,460,1001,2978.4,0.548478689,0.51245471,434,0.145715821,565,841,0.380887681,0.949503089,0.825275316,8.45,Green Bay,65,36,1048,2350,0.446,255,730,0.349,793,1620,0.446,3013,2880,501,458,927,3193.8,0.539368726,0.500212766,441,0.13808003,662,1007,0.428510638,0.943390319,0.901747135,-0.67
2016,FourThirteen,0,One,at Des Moines, IA,Kentucky,85,36,1028,2149,0.478,244,666,0.366,784,1483,0.478,2861,2451,512,451,944,2863.2,0.57066605,0.53513262,389,0.135861973,561,813,0.378315496,0.999231629,0.856035205,8.84,Stony Brook,57,33,933,1992,0.468,220,598,0.368,713,1394,0.468,2515,2115,541,425,887,2625.8,0.553408911,0.523594378,379,0.144336964,429,637,0.319779116,0.957803336,0.80546881,-5.28
2016,FourThirteen,1,Two,at Spokane, WA,University of California,66,34,890,1931,0.461,236,651,0.363,654,1280,0.461,2545,2289,430,386,963,2672.4,0.556736844,0.522009322,419,0.156787906,529,806,0.417400311,0.952327496,0.856533453,7.87,Hawaii,77,34,893,1946,0.459,237,737,0.322,656,1209,0.459,2620,2267,525,360,910,2738.2,0.562202805,0.519784173,443,0.161785114,597,873,0.448612539,0.956832956,0.827916149,-1.04
2016,FourThirteen,0,Three,at Denver, CO,Iowa State,94,35,1087,2159,0.503,293,758,0.387,794,1401,0.503,2862,2625,577,304,940,2782.2,0.594585162,0.571329319,398,0.143052261,395,563,0.260768874,1.028682338,0.943497951,10.16,Iona,81,33,919,2011,0.457,327,884,0.37,592,1127,0.457,2628,2451,551,348,870,2693.4,0.571940943,0.538289408,422,0.15667929,463,651,0.323719543,0.975718423,0.910002228,-1.78
2016,FourThirteen,0,Four,at Providence, RI,Duke,93,36,983,2136,0.46,328,851,0.385,655,1285,0.46,2920,2609,478,426,870,2836.4,0.580046404,0.536985019,354,0.124806092,626,866,0.405430712,1.029473981,0.919827951,10.59,North Carolina-Wilmington,85,33,928,2039,0.455,230,677,0.34,698,1362,0.455,2620,2379,438,397,840,2717,0.551950788,0.511525257,374,0.137651822,534,760,0.372731731,0.964298859,0.875598086,0.35
2016,FiveTwelve,0,One,at Des Moines, IA,Indiana,99,35,1021,2034,0.502,345,831,0.415,676,1203,0.502,2891,2447,560,414,874,2783.2,0.618602143,0.586774828,474,0.17030756,504,688,0.338249754,1.038732394,0.879203794,6.9,Chattanooga,74,35,897,1963,0.457,262,729,0.359,635,1234,0.457,2652,2364,504,381,860,2724.4,0.571591144,0.523688232,437,0.16040229,596,811,0.413143148,0.973425341,0.867713992,-3.46
2016,FiveTwelve,0,Two,at Spokane, WA,Maryland,79,36,943,1941,0.486,267,739,0.361,676,1202,0.486,2725,2400,488,319,969,2697,0.600537729,0.554611025,458,0.169818317,572,745,0.383822772,1.010381906,0.889877642,8.31,South Dakota State,74,34,877,1950,0.45,255,715,0.357,622,1235,0.45,2591,2316,381,381,898,2662.2,0.564606105,0.515128205,399,0.149876042,582,783,0.401538462,0.973255202,0.869957178,-1.22
2016,FiveTwelve,1,Three,at Denver, CO,Purdue,83,35,960,2042,0.47,268,731,0.367,692,1311,0.47,2726,2281,615,400,1043,2750.2,0.577513008,0.535749265,419,0.152352556,538,723,0.354064643,0.99120064,0.829394226,7.46,Arkansas-Little Rock,85,35,886,1958,0.453,266,693,0.384,620,1265,0.453,2487,2129,451,315,880,2559.4,0.557863475,0.520429009,355,0.138704384,449,616,0.314606742,0.97171212,0.831835586,-1.76
2016,FiveTwelve,1,Four,at Providence, RI,Baylor,75,34,933,2003,0.466,210,572,0.367,723,1431,0.466,2621,2366,603,467,800,2735.8,0.561511303,0.518222666,432,0.15790628,545,752,0.375436845,0.958037868,0.8648293,9.76,Yale,79,30,795,1693,0.47,190,523,0.363,605,1170,0.47,2248,1914,452,407,801,2370.6,0.561842684,0.525694034,398,0.167889986,468,699,0.412876551,0.948283135,0.807390534,-1.02
2016,SixEleven,0,One,at Brooklyn, NY,Notre Dame,70,36,972,2042,0.476,262,700,0.374,710,1342,0.476,2704,2541,480,381,884,2669.4,0.578460064,0.540156709,359,0.134487151,498,671,0.328599412,1.012961714,0.951899303,9.57,Michigan,63,36,947,2048,0.462,342,901,0.38,605,1147,0.462,2656,2426,537,290,862,2623.6,0.577803303,0.545898438,348,0.132642171,420,569,0.277832031,1.012349444,0.924683641,7.92
2016,SixEleven,1,Two,at Providence, RI,Arizona,55,34,946,1970,0.48,221,580,0.381,725,1390,0.48,2735,2342,485,394,974,2757.2,0.581984236,0.536294416,442,0.160307558,622,863,0.438071066,0.991948353,0.849412447,7.23,Wichita State,65,35,867,2023,0.429,250,771,0.324,617,1252,0.429,2535,2066,489,407,898,2676.2,0.536866984,0.49036085,346,0.129287796,551,768,0.379634207,0.947238622,0.771990135,4.24
2016,SixEleven,1,Three,at Denver, CO,Seton Hall,52,34,892,1999,0.446,206,594,0.347,686,1405,0.446,2522,2305,455,438,917,2791.2,0.535565635,0.497748874,469,0.168028088,532,808,0.404202101,0.903554027,0.825809688,8.28,Gonzaga,68,36,1011,2081,0.486,281,738,0.381,730,1343,0.486,2840,2360,501,382,1044,2782.2,0.59351646,0.553339741,418,0.150240817,537,708,0.340221048,1.020774926,0.848249587,4.23
2016,SixEleven,1,Four,at Oklahoma City, OK,Texas,72,33,814,1884,0.432,232,681,0.341,582,1203,0.432,2355,2253,377,363,776,2522.2,0.532583721,0.493630573,341,0.135199429,495,743,0.394373673,0.933708667,0.893267782,11.71,Northern Iowa,75,36,849,1864,0.455,298,796,0.374,551,1068,0.455,2475,2303,429,195,896,2474.2,0.577590874,0.535407725,357,0.144289063,479,633,0.339592275,1.000323337,0.930805917,4.44
2016,SevenTen,0,One,at St. Louis, MO,Wisconsin,47,35,816,1917,0.426,229,656,0.349,587,1261,0.426,2373,2233,400,398,830,2594.2,0.530321992,0.485393845,386,0.148793462,512,728,0.379760042,0.914732866,0.860766325,9.4,Pitt,43,33,878,1919,0.458,204,589,0.346,674,1330,0.458,2476,2220,547,417,840,2577.4,0.557446732,0.510682647,384,0.148987352,516,686,0.357477853,0.960658027,0.861333126,8.75
2016,SevenTen,0,Two,at Brooklyn, NY,Iowa,72,33,906,2027,0.447,269,719,0.374,637,1308,0.447,2561,2287,523,392,865,2633.6,0.551616294,0.513320178,339,0.128721142,480,669,0.330044401,0.972433171,0.868393074,8.71,Temple,70,33,822,2021,0.407,255,757,0.337,567,1264,0.407,2267,2230,445,371,854,2541.2,0.502055171,0.469816922,305,0.120022037,368,538,0.266204849,0.892098221,0.877538171,6.57
2016,SevenTen,1,Three,at St. Louis, MO,Dayton,51,33,836,1836,0.455,221,643,0.344,615,1193,0.455,2393,2176,480,327,938,2562.6,0.552512976,0.515522876,427,0.166627644,500,749,0.40795207,0.933817217,0.849137595,4.76,Syracuse,70,37,884,2080,0.425,315,876,0.36,569,1204,0.425,2589,2409,493,445,874,2814.4,0.538513379,0.500721154,440,0.156338829,506,736,0.353846154,0.919911882,0.855955088,9.75
2016,SevenTen,1,Four,at Oklahoma City, OK,Oregon State,67,32,811,1843,0.44,218,587,0.371,593,1256,0.44,2301,2244,432,337,765,2478.8,0.536293631,0.49918611,361,0.145634985,461,687,0.372761801,0.928271744,0.905276747,9.26,VCU,75,36,1010,2238,0.451,262,745,0.352,748,1493,0.451,2781,2440,515,435,912,2931.4,0.54417589,0.509830206,405,0.138159241,499,721,0.322162645,0.948693457,0.832366787,4.35
2016,EightNine,1,One,at Raleigh, NC,USC,69,34,982,2138,0.459,266,688,0.387,716,1450,0.459,2737,2537,504,401,936,2853,0.554497569,0.521515435,415,0.145460918,507,750,0.350795136,0.959341045,0.889239397,7.64,Providence,70,35,881,2093,0.421,249,776,0.321,632,1317,0.421,2577,2455,550,402,861,2802.4,0.528801957,0.480410893,397,0.141664288,566,781,0.373148591,0.919568941,0.876034827,8.46
2016,EightNine,1,Two,at Des Moines, IA,Colorado,67,34,865,2029,0.426,252,647,0.389,613,1382,0.426,2576,2407,461,446,988,2806.2,0.540150638,0.48841794,454,0.16178462,594,808,0.398225727,0.917967358,0.857743568,7.64,UConn,74,36,944,2078,0.454,255,699,0.365,689,1379,0.454,2631,2285,489,335,965,2709,0.560120923,0.515640038,385,0.142118863,488,615,0.295957652,0.971207087,0.843484681,6.28
2016,EightNine,1,Three,at Raleigh, NC,Texas Tech,61,32,785,1754,0.448,185,534,0.346,600,1220,0.448,2305,2236,418,326,760,2435.4,0.554075883,0.500285063,385,0.158084914,550,741,0.422462942,0.946456434,0.918124333,10.25,Butler,71,33,918,1969,0.466,236,601,0.393,682,1368,0.466,2638,2344,468,366,822,2613.6,0.571104453,0.526155409,335,0.128175696,566,774,0.393092941,1.009335782,0.89684726,7.55
2016,EightNine,0,Four,at Spokane, WA,St. Joseph's,78,36,976,2153,0.453,251,767,0.327,725,1386,0.453,2780,2522,534,359,1019,2830.4,0.554306041,0.511611705,355,0.125423968,577,806,0.374361356,0.98219333,0.891040136,4.93,Cincinnati,76,33,851,1980,0.43,252,725,0.348,599,1255,0.43,2418,2090,508,441,850,2606.2,0.532711763,0.493434343,363,0.139283248,464,658,0.332323232,0.927787583,0.80193385,5.25
2017,OneSixteen,0,One,at Buffalo, NY,Villanova,76,36,965,1948,0.495,311,843,0.369,654,1105,0.495,2779,2256,505,316,892,2622.4,0.618203983,0.575205339,402,0.153294692,538,681,0.349589322,1.05971629,0.860280659,9.28,Mount St. Mary's,56,36,877,1977,0.444,261,730,0.358,616,1247,0.444,2446,2474,403,276,806,2705,0.541485876,0.509610521,472,0.174491682,431,640,0.323722812,0.904251386,0.914602588,-3.51
2017,OneSixteen,0,Two,at Greenville, SC,UNC,103,40,1226,2633,0.466,283,798,0.355,943,1835,0.466,3377,2824,722,630,1118,3472.4,0.556152093,0.51936954,473,0.136217026,642,916,0.347892138,0.972526207,0.813270361,11.76,Texas Southern,64,35,866,2015,0.43,205,693,0.296,661,1322,0.43,2593,2544,409,401,827,2779.2,0.538431509,0.480645161,407,0.14644502,656,893,0.443176179,0.933002303,0.91537133,-7.81
2017,OneSixteen,0,Three,at Tulsa, OK,Kansas,100,36,1071,2193,0.488,318,787,0.404,753,1406,0.488,2995,2588,584,428,965,2964.6,0.589529793,0.560875513,456,0.153815017,535,789,0.359781122,1.010254334,0.872967685,12.23,UC-Davis,62,36,873,2008,0.435,221,635,0.348,652,1373,0.435,2525,2506,461,364,916,2852.2,0.53217947,0.489790837,513,0.17986116,558,828,0.412350598,0.885281537,0.878620013,-4.68
2017,OneSixteen,0,Four,at Salt Lake City, UT,Gonzaga,66,39,1149,2280,0.504,286,749,0.382,863,1531,0.504,3222,2398,595,378,1209,3084,0.603009433,0.566666667,448,0.145265888,638,890,0.390350877,1.044747082,0.777561608,4.13,South Dakota State,46,35,881,1938,0.455,318,883,0.36,563,1055,0.455,2683,2697,459,316,913,2703.8,0.587840917,0.536635707,453,0.167541978,603,782,0.403508772,0.992307123,0.997485021,-0.66
2017,TwoFifteen,0,One,at Greenville, SC,Duke,87,37,1019,2144,0.475,311,822,0.378,708,1322,0.475,2991,2597,484,390,951,2901.8,0.594755178,0.547807836,421,0.145082363,642,842,0.392723881,1.030739541,0.894961748,10.91,Troy,65,37,982,2153,0.456,311,867,0.359,671,1286,0.456,2889,2667,484,409,953,2953.8,0.571925185,0.528332559,462,0.156408694,614,847,0.393404552,0.978062157,0.902904733,-3.36
2017,TwoFifteen,0,Two,at Indianapolis, IN,Kentucky,79,38,1134,2396,0.473,267,757,0.353,867,1639,0.473,3225,2716,585,470,1042,3231,0.570352292,0.529006678,443,0.137109254,690,980,0.409015025,0.99814299,0.840606623,10.49,Northern Kentucky,70,35,928,2037,0.456,300,859,0.349,628,1178,0.456,2659,2507,486,391,928,2801,0.562727504,0.529209622,468,0.167083185,503,740,0.363279332,0.94930382,0.895037487,-2.83
2017,TwoFifteen,0,Three,at Indianapolis, IN,Louisville,78,34,952,2085,0.457,238,670,0.355,714,1415,0.457,2628,2243,461,457,886,2742.2,0.548295028,0.513669065,374,0.136386843,486,708,0.339568345,0.958354606,0.817956385,11.15,Jacksonville State,63,35,857,1869,0.459,258,685,0.377,599,1184,0.459,2434,2378,493,355,889,2604.8,0.565079306,0.527554842,477,0.183123464,462,647,0.346174425,0.934428747,0.912929975,-3.24
2017,TwoFifteen,0,Four,at Salt Lake City, UT,Arizona,100,37,977,2048,0.477,244,625,0.39,733,1423,0.477,2833,2440,501,380,978,2793,0.586979944,0.536621094,413,0.147869674,635,830,0.405273438,1.014321518,0.873612603,7.63,North Dakota,82,32,926,1919,0.483,228,585,0.39,698,1334,0.483,2578,2357,487,297,849,2617.2,0.579034374,0.541948932,419,0.160094758,498,698,0.36373111,0.985022161,0.900580773,-5.45
2017,ThreeFourteen,0,One,at Tulsa, OK,Baylor,91,35,921,1956,0.471,230,641,0.359,691,1315,0.471,2550,2228,544,451,878,2689.4,0.567463638,0.529652352,469,0.174388339,478,661,0.33793456,0.948166877,0.82843757,11.87,New Mexico State,73,34,913,1957,0.467,252,747,0.337,661,1210,0.467,2678,2310,505,436,903,2759.2,0.575191587,0.530914665,465,0.168527109,600,843,0.430761369,0.97057118,0.837199188,-3.82
2017,ThreeFourteen,0,Two,at Sacramento, CA,UCLA,97,36,1210,2320,0.522,354,872,0.406,856,1448,0.522,3233,2719,771,343,1043,2972.8,0.623245736,0.597844828,404,0.135898816,459,622,0.268103448,1.087526911,0.914625942,6.39,Kent State,80,36,986,2302,0.428,257,803,0.32,729,1499,0.428,2772,2628,449,539,915,3069,0.526155949,0.484144222,465,0.151515152,543,755,0.327975673,0.903225806,0.856304985,-1.63
2017,ThreeFourteen,0,Three,at Sacramento, CA,Oregon,93,39,1091,2270,0.481,334,880,0.38,757,1390,0.481,3076,2565,614,412,1019,3038.8,0.587857569,0.554185022,454,0.149401079,560,787,0.346696035,1.012241674,0.844083191,8.38,Iona,77,35,979,2155,0.454,342,862,0.397,637,1293,0.454,2813,2689,541,338,912,2843.2,0.574334809,0.533642691,421,0.148072594,513,668,0.309976798,0.989378165,0.945765335,-2.47
2017,ThreeFourteen,0,Four,at Orlando, FL,Florida State,86,35,1036,2146,0.483,233,671,0.347,803,1475,0.483,2873,2523,511,409,915,2890.6,0.572639283,0.537045666,415,0.143568809,568,824,0.383970177,0.993911299,0.87282917,8.87,Florida Gulf Coast,80,34,1007,2017,0.499,221,636,0.347,786,1381,0.499,2701,2356,527,379,890,2703.6,0.584844705,0.554040654,421,0.155718302,466,664,0.329201785,0.999038319,0.871430685,-3.42
2017,FourThirteen,0,One,at Orlando, FL,Florida,80,36,953,2118,0.45,278,776,0.358,675,1342,0.45,2804,2394,450,416,915,2889.4,0.562501003,0.515580737,431,0.149165917,620,851,0.401794145,0.970443691,0.828545719,11.01,ETSU,65,35,960,1967,0.488,265,693,0.382,695,1274,0.488,2782,2438,516,357,912,2826,0.594190517,0.555414337,519,0.183651805,597,850,0.432130147,0.98443029,0.862703468,-2.11
2017,FourThirteen,0,Two,at Milwaukee, WI,Butler,76,34,906,1898,0.477,261,714,0.366,645,1184,0.477,2595,2341,453,287,804,2525.6,0.58769975,0.546101159,346,0.136997149,522,704,0.370916754,1.027478619,0.926908457,10.23,Winthrop,64,33,891,1957,0.455,313,839,0.373,578,1118,0.455,2615,2322,423,316,908,2677,0.574472759,0.535258048,430,0.160627568,520,725,0.370464997,0.976839746,0.867388868,-6.12
2017,FourThirteen,0,Three,at Milwaukee, WI,Purdue,80,35,980,2044,0.479,315,782,0.403,665,1262,0.479,2790,2393,640,344,978,2771,0.595339706,0.556506849,455,0.16420065,515,680,0.332681018,1.00685673,0.863587153,8.79,Vermont,70,35,943,1909,0.494,229,621,0.369,714,1288,0.494,2571,2174,476,326,866,2561.4,0.58553183,0.55395495,392,0.153041306,456,651,0.341016239,1.00374795,0.848754587,-3.27
2017,FourThirteen,0,Four,at Buffalo, NY,West Virginia,86,37,1059,2333,0.454,275,759,0.362,784,1574,0.454,3014,2467,607,534,853,3150.8,0.55159439,0.51285898,455,0.144407769,621,907,0.388769824,0.956582455,0.782975752,9.67,Bucknell,80,35,942,1961,0.48,286,754,0.379,656,1207,0.48,2669,2376,510,302,901,2719,0.584742792,0.553289138,466,0.171386539,497,730,0.372259052,0.981610886,0.87385068,-2.48
2017,FiveTwelve,0,One,at Orlando, FL,Virginia,76,34,839,1823,0.46,232,602,0.385,607,1221,0.46,2246,1916,473,297,822,2336.6,0.552777176,0.523861766,324,0.138663015,336,474,0.260010971,0.961225713,0.819994864,10.93,North Carolina-Wilmington,71,35,1071,2231,0.48,336,917,0.366,735,1314,0.48,2967,2624,564,422,839,2877.2,0.583476236,0.555356342,363,0.126164326,489,708,0.317346481,1.031210899,0.911997776,-0.55
2017,FiveTwelve,1,Two,at Milwaukee, WI,Minnesota,72,34,887,2037,0.435,209,610,0.343,678,1427,0.435,2556,2361,507,378,963,2752.4,0.534361359,0.486745214,393,0.142784479,573,806,0.395679921,0.928644092,0.857796832,8.82,Middle Tennessee,81,36,1014,2077,0.488,228,622,0.367,786,1455,0.488,2697,2299,552,355,918,2703.4,0.572699011,0.543090997,374,0.138344307,441,631,0.303803563,0.997632611,0.850410594,-0.48
2017,FiveTwelve,0,Three,at Milwaukee, WI,Iowa State,84,35,1031,2186,0.472,344,860,0.4,687,1326,0.472,2829,2529,553,318,901,2782.6,0.576932489,0.55032022,355,0.127578524,423,604,0.276303751,1.016675052,0.908862215,11.94,Nevada,73,35,933,2082,0.448,320,837,0.382,613,1245,0.448,2792,2496,559,386,965,2811.6,0.567488902,0.524975985,386,0.137288377,606,859,0.412584054,0.99302888,0.887750747,2.03
2017,FiveTwelve,0,Four,at Buffalo, NY,Notre Dame,60,36,980,2139,0.458,334,869,0.384,646,1270,0.458,2783,2494,566,334,878,2724.4,0.577903847,0.536231884,341,0.125165174,489,611,0.285647499,1.021509323,0.915430921,9.78,Princeton,58,30,772,1716,0.45,298,789,0.378,474,927,0.45,2149,1843,426,247,756,2180.4,0.5658122,0.536713287,298,0.13667217,307,416,0.242424242,0.985598973,0.845257751,-1.84
2017,SixEleven,1,One,at Tulsa, OK,SMU,65,35,914,1934,0.473,286,705,0.406,628,1229,0.473,2599,2100,566,416,919,2589.4,0.580071778,0.546535677,377,0.145593574,485,696,0.359875905,1.003707423,0.810998687,4.45,USC,66,36,975,2139,0.456,283,782,0.362,692,1357,0.456,2816,2633,550,387,899,2851.8,0.566535763,0.521972885,398,0.139560979,583,787,0.367928939,0.987446525,0.923276527,6.4
2017,SixEleven,0,Two,at Sacramento, CA,Cincinnati,75,36,969,2116,0.458,264,764,0.346,705,1352,0.458,2674,2208,557,437,891,2752.2,0.552771714,0.520321361,361,0.131167793,472,688,0.325141777,0.971586367,0.802267277,5.49,Kansas State,61,35,869,1883,0.461,247,683,0.362,622,1200,0.461,2523,2372,521,330,802,2646,0.567221223,0.52708444,453,0.171201814,538,775,0.41157727,0.953514739,0.896447468,10.48
2017,SixEleven,1,Three,at Sacramento, CA,Creighton,72,35,1078,2137,0.504,304,766,0.397,774,1371,0.504,2864,2549,598,289,934,2808.8,0.597293825,0.575573234,435,0.154870407,404,592,0.277023865,1.019652521,0.907504984,8.95,Rhode Island,84,35,916,2019,0.454,217,653,0.332,699,1366,0.454,2577,2288,467,409,892,2724.4,0.54435075,0.507429421,389,0.142783732,528,791,0.391778108,0.945896344,0.839817942,4.62
2017,SixEleven,1,Four,at Orlando, FL,Maryland,65,33,827,1840,0.449,272,757,0.359,555,1083,0.449,2438,2246,472,351,822,2558.8,0.563808925,0.523369565,426,0.16648429,512,732,0.397826087,0.95279037,0.877755198,8.29,Xavier,76,38,981,2148,0.457,267,776,0.344,714,1372,0.457,2836,2711,559,451,966,2978.4,0.559227651,0.518854749,478,0.160488853,607,881,0.410148976,0.952189095,0.910220252,11.51
2017,SevenTen,0,One,at Greenville, SC,South Carolina,93,37,924,2197,0.421,248,733,0.338,676,1464,0.421,2707,2414,468,464,882,3026.6,0.524295387,0.47701411,480,0.158593802,611,874,0.397815203,0.89440296,0.797594661,10.16,Marquette,73,32,919,1888,0.487,336,783,0.429,583,1105,0.487,2631,2418,525,280,778,2518,0.613172369,0.575741525,396,0.157267673,457,585,0.309851695,1.044876886,0.960285941,8.6
2017,SevenTen,1,Two,at Indianapolis, IN,Dayton,58,32,820,1763,0.465,258,671,0.385,562,1092,0.465,2428,2126,500,277,820,2446.2,0.577842088,0.538287011,376,0.153707792,530,768,0.4356211,0.992559889,0.869103099,4.27,Wichita State,64,36,992,2114,0.469,310,769,0.403,682,1345,0.469,2916,2246,586,433,1039,2859.2,0.586220207,0.542573321,406,0.141997762,622,848,0.401135289,1.019865697,0.785534415,2.96
2017,SevenTen,0,Three,at Indianapolis, IN,Michigan,92,38,1002,2076,0.483,361,937,0.385,641,1139,0.483,2851,2523,527,280,831,2673.6,0.606451229,0.56960501,348,0.13016158,486,624,0.300578035,1.066352484,0.943671454,10.17,Oklahoma State,91,33,957,2050,0.467,294,732,0.402,663,1318,0.467,2828,2589,486,454,761,2796.4,0.590189662,0.538536585,432,0.154484337,620,786,0.383414634,1.011300243,0.925833214,12.22
2017,SevenTen,0,Four,at Salt Lake City, UT,Saint Mary's (CA),85,34,892,1797,0.496,293,744,0.394,599,1053,0.496,2449,1954,563,324,881,2361.6,0.6072222,0.577907624,365,0.154556233,372,499,0.277685031,1.037008808,0.827405149,2.19,VCU,77,35,945,2050,0.461,199,602,0.331,746,1448,0.461,2616,2343,525,386,889,2783.8,0.54988481,0.509512195,435,0.156261226,527,747,0.364390244,0.939722681,0.841655291,3.77
2017,EightNine,0,One,at Buffalo, NY,Wisconsin,84,37,971,2135,0.455,283,788,0.359,688,1347,0.455,2678,2308,504,460,917,2827.2,0.547800615,0.521077283,411,0.145373514,453,703,0.329274005,0.947226938,0.816355405,9.4,Virginia Tech,74,33,887,1813,0.489,290,720,0.403,597,1093,0.489,2610,2465,497,240,828,2507.4,0.610086768,0.569222284,398,0.158730159,546,741,0.408714837,1.04091888,0.983090053,8.38
2017,EightNine,0,Two,at Greenville, SC,Arkansas,77,36,997,2165,0.461,233,638,0.365,764,1527,0.461,2855,2659,497,401,897,2923,0.564675633,0.514318707,428,0.146424906,628,825,0.381062356,0.97673623,0.909681834,8.6,Seton Hall,71,33,872,1949,0.447,202,598,0.338,670,1351,0.447,2417,2323,405,439,872,2691.2,0.53202261,0.499230375,449,0.166840071,471,733,0.376090303,0.898112366,0.86318371,9.25
